timestamp,container,cpu_perc,mem_mib
1769578177.391413,carol,0.23,54.9
1769578177.391413,dave,0.77,52.53
1769578177.391413,orchestrator,2.12,17.55
1769578180.4677207,alice,0.21,54.93
1769578180.4677207,bob,1.98,52.8
1769578180.4677207,carol,0.13,54.85
1769578180.4677207,dave,0.89,52.29
1769578180.4677207,orchestrator,0.09,17.54
1769578183.542081,alice,0.69,54.57
1769578183.542081,bob,0.55,52.79
1769578183.542081,carol,0.52,54.07
1769578183.542081,dave,1.04,52.29
1769578183.542081,orchestrator,0.09,17.54
1769578186.6213179,alice,0.15,52.73
1769578186.6213179,bob,0.13,52.92
1769578186.6213179,carol,0.01,52.5
1769578186.6213179,dave,0.01,52.17
1769578186.6213179,orchestrator,0.00,17.54
1769578189.6997383,alice,0.15,52.73
1769578189.6997383,bob,0.25,52.67
1769578189.6997383,carol,0.59,52.5
1769578189.6997383,dave,0.50,52.18
1769578189.6997383,orchestrator,0.00,17.54
1769578192.7746265,alice,7.48,53.63
1769578192.7746265,bob,0.85,53.08
1769578192.7746265,carol,0.01,52.5
1769578192.7746265,dave,1.40,52.87
1769578192.7746265,orchestrator,0.65,17.62
1769578195.8490229,alice,2.43,53.38
1769578195.8490229,bob,0.84,53.09
1769578195.8490229,carol,2.66,53.41
1769578195.8490229,dave,1.30,52.86
1769578195.8490229,orchestrator,0.18,17.55
1769578200.0216293,alice,2.27,53.39
1769578200.0216293,bob,1.03,53.07
1769578200.0216293,carol,2.21,53.16
1769578200.0216293,dave,0.85,52.14
1769578200.0216293,orchestrator,0.00,17.55
1769578203.0946553,alice,2.76,53.4
1769578203.0946553,bob,1.28,52.82
1769578203.0946553,carol,3.05,53.17
1769578203.0946553,dave,1.83,52.64
1769578203.0946553,orchestrator,0.00,17.54
1769578206.162649,alice,3.07,53.41
1769578206.162649,bob,1.54,53.1
1769578206.162649,carol,2.38,53.19
1769578206.162649,dave,1.03,52.14
1769578206.162649,orchestrator,0.00,17.54
1769578209.2359707,alice,2.86,53.43
1769578209.2359707,bob,1.45,53.09
1769578209.2359707,carol,2.50,53.19
1769578209.2359707,dave,1.95,52.41
1769578209.2359707,orchestrator,0.00,17.54
1769578212.310415,alice,2.24,53.44
1769578212.310415,bob,0.90,52.85
1769578212.310415,carol,2.31,53.21
1769578212.310415,dave,1.07,52.67
1769578212.310415,orchestrator,0.00,17.54
1769578215.3873272,alice,4.07,54.02
1769578215.3873272,bob,1.64,52.85
1769578215.3873272,carol,2.18,53.23
1769578215.3873272,dave,1.01,52.18
1769578215.3873272,orchestrator,0.00,17.55
1769578218.4619215,alice,2.75,53.49
1769578218.4619215,bob,1.47,52.86
1769578218.4619215,carol,3.66,54.33
1769578218.4619215,dave,1.80,52.72
1769578218.4619215,orchestrator,0.00,17.54
1769578221.5342908,alice,3.53,53.52
1769578221.5342908,bob,2.19,53.12
1769578221.5342908,carol,2.13,53.5
1769578221.5342908,dave,0.87,52.4
1769578221.5342908,orchestrator,0.00,17.54
1769578224.6092281,alice,2.20,53.52
1769578224.6092281,bob,1.33,53.13
1769578224.6092281,carol,2.18,53.51
1769578224.6092281,dave,0.88,52.43
1769578224.6092281,orchestrator,0.00,17.54
1769578227.6885087,alice,2.50,53.79
1769578227.6885087,bob,1.40,53.15
1769578227.6885087,carol,2.86,53.27
1769578227.6885087,dave,1.50,52.19
1769578227.6885087,orchestrator,0.00,17.54
1769578231.969886,alice,2.28,53.54
1769578231.969886,bob,2.38,53.58
1769578231.969886,carol,2.24,53.28
1769578231.969886,dave,0.94,52.19
1769578231.969886,orchestrator,2.22,17.55
1769578235.0467007,alice,2.38,53.55
1769578235.0467007,bob,0.96,52.9
1769578235.0467007,carol,3.37,53.32
1769578235.0467007,dave,1.44,52.46
1769578235.0467007,orchestrator,0.40,17.79
1769578238.1223822,alice,2.42,53.55
1769578238.1223822,bob,0.91,52.91
1769578238.1223822,carol,4.31,53.6
1769578238.1223822,dave,1.75,52.69
1769578238.1223822,orchestrator,0.39,17.55
1769578241.1983304,alice,2.72,54.06
1769578241.1983304,bob,0.85,52.92
1769578241.1983304,carol,2.20,53.3
1769578241.1983304,dave,0.90,52.19
1769578241.1983304,orchestrator,0.00,17.54
1769578244.2749846,alice,2.27,53.56
1769578244.2749846,bob,0.86,53.16
1769578244.2749846,carol,2.57,53.32
1769578244.2749846,dave,1.34,52.7
1769578244.2749846,orchestrator,0.00,17.54
1769578247.3507895,alice,2.45,53.57
1769578247.3507895,bob,1.00,52.91
1769578247.3507895,carol,2.43,53.34
1769578247.3507895,dave,1.06,52.46
1769578247.3507895,orchestrator,0.00,17.54
1769578250.4228048,alice,2.83,53.6
1769578250.4228048,bob,0.91,52.91
1769578250.4228048,carol,2.66,53.36
1769578250.4228048,dave,1.35,52.48
1769578250.4228048,orchestrator,1.44,17.55
1769578253.4954326,alice,2.27,53.6
1769578253.4954326,bob,0.86,52.9
1769578253.4954326,carol,4.43,53.58
1769578253.4954326,dave,2.42,52.5
1769578253.4954326,orchestrator,0.45,17.54
1769578256.567643,alice,2.22,53.61
1769578256.567643,bob,0.91,52.9
1769578256.567643,carol,3.78,53.87
1769578256.567643,dave,0.97,52.49
1769578256.567643,orchestrator,0.02,17.54
1769578259.6409795,alice,2.25,53.61
1769578259.6409795,bob,0.89,53.4
1769578259.6409795,carol,2.51,53.39
1769578259.6409795,dave,1.17,52.49
1769578259.6409795,orchestrator,0.00,17.54
1769578262.7154622,alice,2.23,53.87
1769578262.7154622,bob,0.86,53.16
1769578262.7154622,carol,2.68,53.4
1769578262.7154622,dave,1.28,52.49
1769578262.7154622,orchestrator,0.00,17.54
1769578266.9490404,alice,2.56,53.88
1769578266.9490404,bob,1.02,52.91
1769578266.9490404,carol,2.26,53.42
1769578266.9490404,dave,0.84,52.5
1769578266.9490404,orchestrator,0.00,17.54
1769578270.0209465,alice,4.73,53.66
1769578270.0209465,bob,1.69,53.43
1769578270.0209465,carol,2.20,53.43
1769578270.0209465,dave,0.90,52.25
1769578270.0209465,orchestrator,2.06,17.56
1769578273.099994,alice,3.49,53.91
1769578273.099994,bob,2.17,52.98
1769578273.099994,carol,3.71,53.7
1769578273.099994,dave,2.39,52.76
1769578273.099994,orchestrator,1.15,17.8
1769578276.1786811,alice,2.39,53.93
1769578276.1786811,bob,1.04,53.19
1769578276.1786811,carol,2.85,53.71
1769578276.1786811,dave,1.50,52.52
1769578276.1786811,orchestrator,0.41,17.55
1769578279.2539308,alice,2.39,53.93
1769578279.2539308,bob,1.01,52.95
1769578279.2539308,carol,2.26,53.48
1769578279.2539308,dave,0.92,52.28
1769578279.2539308,orchestrator,0.00,17.54
1769578282.3301775,alice,2.40,53.94
1769578282.3301775,bob,0.97,52.95
1769578282.3301775,carol,2.53,53.49
1769578282.3301775,dave,1.14,52.79
1769578282.3301775,orchestrator,0.00,17.54
1769578285.4052935,alice,3.16,54
1769578285.4052935,bob,1.74,53.13
1769578285.4052935,carol,3.37,53.54
1769578285.4052935,dave,1.89,52.55
1769578285.4052935,orchestrator,0.00,17.54
1769578288.4781,alice,4.21,54.01
1769578288.4781,bob,2.48,53.65
1769578288.4781,carol,2.65,53.53
1769578288.4781,dave,1.74,52.82
1769578288.4781,orchestrator,0.42,17.55
1769578291.5526,alice,2.69,53.79
1769578291.5526,bob,1.23,53.17
1769578291.5526,carol,4.60,54.27
1769578291.5526,dave,2.73,52.33
1769578291.5526,orchestrator,1.86,17.55
1769578294.6274054,alice,3.16,54.3
1769578294.6274054,bob,1.80,53.42
1769578294.6274054,carol,3.18,53.81
1769578294.6274054,dave,1.01,52.37
1769578294.6274054,orchestrator,0.02,17.55
1769578298.8779526,alice,2.53,53.8
1769578298.8779526,bob,1.12,53.43
1769578298.8779526,carol,3.60,53.82
1769578298.8779526,dave,2.27,52.59
1769578298.8779526,orchestrator,0.00,17.55
1769578301.9586008,alice,2.39,53.82
1769578301.9586008,bob,1.38,53.43
1769578301.9586008,carol,2.45,53.58
1769578301.9586008,dave,1.14,52.6
1769578301.9586008,orchestrator,0.00,17.54
1769578305.0422168,alice,2.32,53.83
1769578305.0422168,bob,0.92,53.19
1769578305.0422168,carol,2.33,53.59
1769578305.0422168,dave,0.91,52.35
1769578305.0422168,orchestrator,0.00,17.54
1769578308.1251752,alice,3.60,53.86
1769578308.1251752,bob,1.29,53.43
1769578308.1251752,carol,2.14,53.6
1769578308.1251752,dave,0.88,52.35
1769578308.1251752,orchestrator,0.00,17.54
1769578311.201586,alice,2.24,53.84
1769578311.201586,bob,0.83,53.21
1769578311.201586,carol,3.68,54.9
1769578311.201586,dave,0.87,52.6
1769578311.201586,orchestrator,0.00,17.54
1769578314.28485,alice,2.74,54.1
1769578314.28485,bob,1.34,53.45
1769578314.28485,carol,2.77,53.62
1769578314.28485,dave,2.17,52.87
1769578314.28485,orchestrator,0.00,17.54
1769578317.362172,alice,3.22,54.12
1769578317.362172,bob,0.89,53.46
1769578317.362172,carol,2.21,53.63
1769578317.362172,dave,0.89,52.36
1769578317.362172,orchestrator,0.00,17.54
1769578320.437799,alice,2.72,54.13
1769578320.437799,bob,1.37,53.21
1769578320.437799,carol,2.35,53.64
1769578320.437799,dave,0.99,52.36
1769578320.437799,orchestrator,0.00,17.54
1769578323.5121672,alice,5.16,54.62
1769578323.5121672,bob,2.88,53.72
1769578323.5121672,carol,2.76,53.66
1769578323.5121672,dave,1.33,52.36
1769578323.5121672,orchestrator,1.13,18.1
1769578326.5870411,alice,2.23,54.18
1769578326.5870411,bob,0.89,53.47
1769578326.5870411,carol,2.85,54.18
1769578326.5870411,dave,1.36,52.36
1769578326.5870411,orchestrator,0.41,17.79
1769578329.6610613,alice,2.83,54.19
1769578329.6610613,bob,1.21,53.26
1769578329.6610613,carol,3.86,53.7
1769578329.6610613,dave,1.45,52.38
1769578329.6610613,orchestrator,0.00,17.55
1769578333.9111805,alice,2.34,53.95
1769578333.9111805,bob,0.93,53.5
1769578333.9111805,carol,2.20,53.71
1769578333.9111805,dave,1.31,52.38
1769578333.9111805,orchestrator,0.00,17.54
1769578336.98744,alice,2.18,53.96
1769578336.98744,bob,0.88,53.25
1769578336.98744,carol,2.18,53.71
1769578336.98744,dave,0.88,52.63
1769578336.98744,orchestrator,0.00,17.54
1769578340.0630684,alice,2.59,54.22
1769578340.0630684,bob,1.23,53.26
1769578340.0630684,carol,2.19,53.72
1769578340.0630684,dave,0.87,52.39
1769578340.0630684,orchestrator,0.00,17.54
1769578343.1380465,alice,3.86,54.47
1769578343.1380465,bob,2.19,53.75
1769578343.1380465,carol,2.30,53.75
1769578343.1380465,dave,0.98,52.43
1769578343.1380465,orchestrator,1.66,17.81
1769578346.2114036,alice,3.57,54.5
1769578346.2114036,bob,1.69,53.26
1769578346.2114036,carol,2.15,53.75
1769578346.2114036,dave,2.91,52.66
1769578346.2114036,orchestrator,0.47,17.55
1769578349.2842977,alice,2.65,54.54
1769578349.2842977,bob,1.11,53.57
1769578349.2842977,carol,2.23,53.8
1769578349.2842977,dave,0.87,52.41
1769578349.2842977,orchestrator,0.43,17.54
1769578352.3581817,alice,2.80,54.52
1769578352.3581817,bob,1.01,53.27
1769578352.3581817,carol,2.28,53.78
1769578352.3581817,dave,0.87,52.41
1769578352.3581817,orchestrator,0.00,17.54
1769578355.4308834,alice,2.79,54.04
1769578355.4308834,bob,1.48,53.54
1769578355.4308834,carol,2.71,53.8
1769578355.4308834,dave,1.27,52.67
1769578355.4308834,orchestrator,0.00,17.54
1769578358.5078773,alice,2.34,54.04
1769578358.5078773,bob,1.01,53.3
1769578358.5078773,carol,2.81,54.04
1769578358.5078773,dave,1.24,52.66
1769578358.5078773,orchestrator,0.00,17.54
1769578361.5836546,alice,3.14,54.06
1769578361.5836546,bob,2.67,53.53
1769578361.5836546,carol,2.20,53.81
1769578361.5836546,dave,0.90,52.41
1769578361.5836546,orchestrator,2.12,17.8
1769578365.832308,alice,2.69,54.07
1769578365.832308,bob,1.31,53.29
1769578365.832308,carol,2.74,54.32
1769578365.832308,dave,1.41,52.66
1769578365.832308,orchestrator,0.86,17.55
1769578368.9074728,alice,2.20,54.08
1769578368.9074728,bob,0.92,53.54
1769578368.9074728,carol,2.32,53.87
1769578368.9074728,dave,1.21,52.44
1769578368.9074728,orchestrator,0.43,17.54
1769578371.9819062,alice,2.37,54.09
1769578371.9819062,bob,1.03,53.62
1769578371.9819062,carol,2.35,53.84
1769578371.9819062,dave,1.13,52.43
1769578371.9819062,orchestrator,0.00,17.54
1769578375.0531447,alice,2.67,54.09
1769578375.0531447,bob,0.86,53.3
1769578375.0531447,carol,2.20,53.84
1769578375.0531447,dave,0.86,52.43
1769578375.0531447,orchestrator,0.00,17.54
1769578378.1254056,alice,3.21,54.61
1769578378.1254056,bob,1.28,53.56
1769578378.1254056,carol,2.42,53.85
1769578378.1254056,dave,0.97,52.43
1769578378.1254056,orchestrator,0.00,17.54
1769578381.1992548,alice,2.21,54.12
1769578381.1992548,bob,0.86,53.57
1769578381.1992548,carol,2.63,53.86
1769578381.1992548,dave,1.37,52.91
1769578381.1992548,orchestrator,1.12,17.55
1769578384.2768614,alice,2.58,54.39
1769578384.2768614,bob,0.86,53.32
1769578384.2768614,carol,2.69,53.87
1769578384.2768614,dave,1.31,52.93
1769578384.2768614,orchestrator,0.00,17.55
1769578387.3519628,alice,3.42,54.41
1769578387.3519628,bob,1.30,53.61
1769578387.3519628,carol,3.22,53.88
1769578387.3519628,dave,2.01,52.46
1769578387.3519628,orchestrator,0.00,17.54
1769578390.4252858,alice,2.51,54.42
1769578390.4252858,bob,1.28,53.33
1769578390.4252858,carol,2.34,54.15
1769578390.4252858,dave,1.01,52.46
1769578390.4252858,orchestrator,0.00,17.54
1769578393.5018651,alice,2.88,54.42
1769578393.5018651,bob,1.42,53.33
1769578393.5018651,carol,2.82,53.93
1769578393.5018651,dave,1.25,52.72
1769578393.5018651,orchestrator,0.00,17.54
1769578396.578861,alice,2.15,54.18
1769578396.578861,bob,0.82,53.33
1769578396.578861,carol,2.66,54.19
1769578396.578861,dave,1.07,52.48
1769578396.578861,orchestrator,1.12,17.61
1769578400.8319507,alice,3.67,54.66
1769578400.8319507,bob,1.14,53.34
1769578400.8319507,carol,2.18,53.95
1769578400.8319507,dave,0.86,52.72
1769578400.8319507,orchestrator,0.00,17.54
1769578403.9054418,alice,2.48,54.2
1769578403.9054418,bob,1.04,53.6
1769578403.9054418,carol,3.38,54.2
1769578403.9054418,dave,1.81,52.75
1769578403.9054418,orchestrator,0.58,17.54
1769578406.982265,alice,2.45,54.21
1769578406.982265,bob,1.10,53.35
1769578406.982265,carol,2.19,53.96
1769578406.982265,dave,0.85,52.73
1769578406.982265,orchestrator,0.02,17.54
1769578410.056862,alice,3.42,54.72
1769578410.056862,bob,0.88,53.6
1769578410.056862,carol,2.18,53.97
1769578410.056862,dave,0.94,52.49
1769578410.056862,orchestrator,0.00,17.54
1769578413.13067,alice,2.53,54.23
1769578413.13067,bob,0.88,53.6
1769578413.13067,carol,2.34,54.23
1769578413.13067,dave,1.04,52.52
1769578413.13067,orchestrator,0.00,17.54
1769578416.2033033,alice,5.01,54.75
1769578416.2033033,bob,2.83,53.39
1769578416.2033033,carol,2.92,54.5
1769578416.2033033,dave,0.86,52.73
1769578416.2033033,orchestrator,0.33,18.06
1769578419.2769294,alice,3.74,54.5
1769578419.2769294,bob,0.98,53.6
1769578419.2769294,carol,3.04,54.03
1769578419.2769294,dave,1.55,52.74
1769578419.2769294,orchestrator,0.45,17.54
1769578422.3434277,alice,2.70,54.52
1769578422.3434277,bob,1.35,53.38
1769578422.3434277,carol,3.80,54.55
1769578422.3434277,dave,1.44,52.76
1769578422.3434277,orchestrator,0.00,17.55
1769578425.418519,alice,2.24,54.27
1769578425.418519,bob,0.88,53.71
1769578425.418519,carol,2.20,54.3
1769578425.418519,dave,0.85,52.75
1769578425.418519,orchestrator,0.00,17.54
1769578428.4957876,alice,2.63,54.29
1769578428.4957876,bob,1.27,53.7
1769578428.4957876,carol,2.62,54.06
1769578428.4957876,dave,1.34,52.78
1769578428.4957876,orchestrator,0.00,17.54
1769578432.7498777,alice,2.19,54.3
1769578432.7498777,bob,1.32,53.64
1769578432.7498777,carol,2.21,54.07
1769578432.7498777,dave,0.90,52.54
1769578432.7498777,orchestrator,0.00,17.54
1769578435.8250124,alice,4.38,54.34
1769578435.8250124,bob,2.31,53.41
1769578435.8250124,carol,2.86,54.08
1769578435.8250124,dave,0.90,52.79
1769578435.8250124,orchestrator,2.14,17.79
1769578438.8975759,alice,2.79,54.63
1769578438.8975759,bob,1.40,53.65
1769578438.8975759,carol,3.56,54.11
1769578438.8975759,dave,2.19,52.84
1769578438.8975759,orchestrator,0.45,17.54
1769578441.9703054,alice,2.37,54.6
1769578441.9703054,bob,1.01,53.41
1769578441.9703054,carol,3.76,54.36
1769578441.9703054,dave,1.18,53.07
1769578441.9703054,orchestrator,0.00,17.54
1769578445.0436373,alice,2.27,54.36
1769578445.0436373,bob,0.88,53.41
1769578445.0436373,carol,2.76,54.62
1769578445.0436373,dave,1.49,53.05
1769578445.0436373,orchestrator,0.00,17.54
1769578448.1166854,alice,2.70,54.36
1769578448.1166854,bob,1.28,53.41
1769578448.1166854,carol,2.64,54.39
1769578448.1166854,dave,1.40,53.06
1769578448.1166854,orchestrator,0.00,17.54
1769578451.1912546,alice,2.48,54.37
1769578451.1912546,bob,1.12,53.41
1769578451.1912546,carol,2.79,54.17
1769578451.1912546,dave,1.38,52.84
1769578451.1912546,orchestrator,0.00,17.54
1769578454.2669165,alice,2.36,54.71
1769578454.2669165,bob,1.02,53.66
1769578454.2669165,carol,2.98,54.68
1769578454.2669165,dave,1.58,52.68
1769578454.2669165,orchestrator,2.57,17.59
1769578457.3413846,alice,2.81,54.39
1769578457.3413846,bob,1.31,53.66
1769578457.3413846,carol,4.10,54.62
1769578457.3413846,dave,2.16,52.61
1769578457.3413846,orchestrator,0.12,17.55
1769578460.4218526,alice,2.73,54.39
1769578460.4218526,bob,0.89,53.42
1769578460.4218526,carol,3.77,54.21
1769578460.4218526,dave,0.99,52.83
1769578460.4218526,orchestrator,0.41,17.54
1769578463.4978127,alice,2.66,54.41
1769578463.4978127,bob,1.01,53.91
1769578463.4978127,carol,2.67,54.21
1769578463.4978127,dave,1.29,52.6
1769578463.4978127,orchestrator,0.00,17.54
1769578467.7539783,alice,2.42,54.67
1769578467.7539783,bob,0.99,53.43
1769578467.7539783,carol,2.17,54.46
1769578467.7539783,dave,0.87,52.85
1769578467.7539783,orchestrator,0.00,17.54
1769578470.82672,alice,2.77,54.93
1769578470.82672,bob,1.26,53.7
1769578470.82672,carol,2.25,54.21
1769578470.82672,dave,0.88,52.6
1769578470.82672,orchestrator,0.00,17.54
1769578473.9012396,alice,3.86,54.7
1769578473.9012396,bob,1.50,53.44
1769578473.9012396,carol,2.26,54.47
1769578473.9012396,dave,0.83,52.85
1769578473.9012396,orchestrator,0.00,17.79
1769578476.9753284,alice,2.36,54.71
1769578476.9753284,bob,1.01,53.44
1769578476.9753284,carol,2.77,54.49
1769578476.9753284,dave,1.32,52.6
1769578476.9753284,orchestrator,1.79,17.79
1769578480.0489204,alice,2.29,54.48
1769578480.0489204,bob,0.85,53.69
1769578480.0489204,carol,2.48,55
1769578480.0489204,dave,1.17,52.85
1769578480.0489204,orchestrator,0.02,17.54
1769578483.1225398,alice,3.16,54.73
1769578483.1225398,bob,1.80,53.45
1769578483.1225398,carol,2.21,54.26
1769578483.1225398,dave,0.85,52.61
1769578483.1225398,orchestrator,0.00,17.54
1769578486.1994967,alice,2.85,54.5
1769578486.1994967,bob,0.98,53.71
1769578486.1994967,carol,2.23,54.43
1769578486.1994967,dave,0.85,53.03
1769578486.1994967,orchestrator,0.00,17.54
1769578489.2749867,alice,2.38,54.5
1769578489.2749867,bob,1.00,53.46
1769578489.2749867,carol,2.41,54.44
1769578489.2749867,dave,1.04,52.79
1769578489.2749867,orchestrator,0.00,17.54
1769578492.3528113,alice,3.30,54.76
1769578492.3528113,bob,1.77,53.95
1769578492.3528113,carol,2.76,54.45
1769578492.3528113,dave,1.35,53.05
1769578492.3528113,orchestrator,0.43,17.54
1769578495.43071,alice,2.52,54.53
1769578495.43071,bob,1.24,53.97
1769578495.43071,carol,2.32,54.46
1769578495.43071,dave,1.04,52.82
1769578495.43071,orchestrator,0.95,17.55
1769578499.7372477,alice,2.36,54.79
1769578499.7372477,bob,1.00,53.73
1769578499.7372477,carol,2.21,54.46
1769578499.7372477,dave,0.88,52.8
1769578499.7372477,orchestrator,0.02,17.54
1769578502.8119943,alice,2.34,54.55
1769578502.8119943,bob,0.89,53.72
1769578502.8119943,carol,3.16,54.98
1769578502.8119943,dave,1.79,53.06
1769578502.8119943,orchestrator,0.00,17.54
1769578505.8892808,alice,0.33,53.21
1769578505.8892808,bob,0.46,53.47
1769578505.8892808,carol,0.98,53.39
1769578505.8892808,dave,0.90,53.55
1769578505.8892808,orchestrator,0.00,17.54
1769578508.9675057,alice,0.59,53.22
1769578508.9675057,bob,0.03,53.48
1769578508.9675057,carol,0.79,53.4
1769578508.9675057,dave,0.65,53.07
1769578508.9675057,orchestrator,0.08,17.79
1769578512.0496109,alice,1.83,53.25
1769578512.0496109,bob,0.80,53.42
1769578512.0496109,carol,0.56,53.15
1769578512.0496109,dave,0.44,52.73
1769578512.0496109,orchestrator,0.00,17.54
1769578515.1266806,alice,0.62,54.66
1769578515.1266806,bob,0.90,53.81
1769578515.1266806,carol,1.77,55.87
1769578515.1266806,dave,1.26,52.89
1769578515.1266806,orchestrator,0.00,17.54
1769578518.2041583,alice,2.01,55.02
1769578518.2041583,bob,2.52,53.82
1769578518.2041583,carol,1.27,55.32
1769578518.2041583,dave,0.94,52.88
1769578518.2041583,orchestrator,0.00,17.54
1769578521.291713,alice,0.32,54.91
1769578521.291713,bob,0.64,53.8
1769578521.291713,carol,1.74,56.23
1769578521.291713,dave,1.85,53.02
1769578521.291713,orchestrator,0.00,17.54
1769578524.3679137,alice,0.10,53.29
1769578524.3679137,bob,1.36,53.56
1769578524.3679137,carol,0.40,53.23
1769578524.3679137,dave,0.34,52.77
1769578524.3679137,orchestrator,0.00,17.54
1769578527.444673,alice,2.41,53.54
1769578527.444673,bob,0.17,53.43
1769578527.444673,carol,0.63,53.73
